Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
what channel is yankees game on,Informational,1300,"1.00,0.00,0.01,0.00,0.00,0.03,0.16,0.16,0.16,0.08,0.19,0.19",27,1.61,0.01,"Sitelinks, Video, Video carousel, People also ask, Top stories, Related searches",146000000
what channel texans game on,"Informational, Commercial",1300,"0.07,0.81,1.00,0.65,0.02,0.00,0.02,0.01,0.00,0.01,0.16,0.65",30,2.89,0.04,"Video, People also ask, Top stories, Related searches",36000000
what channel.is the ravens game.on,Informational,1300,"0.52,0.34,0.66,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",28,0.00,0.00,"Sitelinks, Video, People also ask, Top stories",114000000
what is nickelodeon channel,Informational,1300,"0.55,0.55,0.55,0.80,0.62,0.80,0.80,0.80,1.00,1.00,1.00,0.44",21,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",8
what is the channel for abc on dish,Informational,1300,"0.31,0.45,0.34,0.25,0.08,0.31,0.55,0.45,0.83,0.05,0.25,1.00",26,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",6720000
whats up my niggas gaming youtube channel,"Informational, Navigational",1300,"1.00,0.00,0.00,0.00",29,0.00,0.00,AI Overview,2200000
where to find drexel health and wellness resources channel,Informational,1300,"1.00,0.00,0.00,0.00",21,0.00,0.00,"AI Overview, Video, People also ask, Related searches",46500
why is tara joyce leaving channel 12,Informational,1300,"1.00,0.00,0.00,0.00,0.00",22,0.00,0.00,"Image, Image pack, Video, Related searches",1170000
xrp macro channel breakout prediction,Informational,1300,"1.00,0.00,0.00,0.00,0.00",26,0.00,0.00,"Featured snippet, Video, People also ask, Related searches",41800
youtube channel for sale,"Informational, Transactional",1300,"0.68,0.68,1.00,0.68,0.46,0.52,0.46,0.46,0.68,0.52,0.68,0.52",23,0.00,0.00,"Sitelinks, Video, Video carousel, Related searches",2250000000
youtube channel name ideas,Informational,1300,"0.30,0.36,0.41,0.66,0.54,0.66,0.79,1.00,0.66,0.54,0.41,0.54",29,0.10,0.05,"Sitelinks, AI Overview, Image pack, Video, Related searches",491000000
youtube channels for sale,Transactional,1300,"0.81,0.81,1.00,0.81,0.61,0.61,0.81,0.81,0.61,0.81,0.81,0.56",28,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",450000000
12 channel mixer with individual track recording,"Informational, Transactional",1000,"1.00,0.00,0.00",14,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, Popular products, Ads bottom, Ads middle",820000
2 inch deep u channel for 3/8 glass,Commercial,1000,"1.00,0.02,0.00",0,0.00,0.00,"Sitelinks, Image, Video, Explore brands, Related searches",569000
3 channel wireless mouse sale,Transactional,1000,"1.00,0.00,0.00",30,0.00,0.00,"Sitelinks, Image, Video, People also ask, Popular products",30300000
6 channel amplifier,"Informational, Transactional",1000,"0.77,0.55,1.00,0.45,0.45,1.00,0.55,0.77,0.45,1.00,1.00,0.77",8,0.50,1.00,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products",66500000
8 channel amplifier,"Informational, Transactional",1000,"1.00,0.81,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62",7,0.54,1.00,"Sitelinks, Image, Video, People also ask, Discussions and forums, Explore brands, Related searches, Popular products",61700000
abc is what channel number,Informational,1000,"0.41,0.54,1.00,0.54,0.29,0.37,0.37,0.41,0.29,0.20,0.29,0.20",24,3.96,0.00,"Sitelinks, AI Overview, Video, Related searches",9
alabama game channel,Commercial,1000,"1.00,0.54,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.54",20,2.45,0.03,"Video, Top stories, Related searches",
aluminum j channel,"Informational, Transactional",1000,"0.76,1.00,0.76,0.55,0.45,0.55,0.67,0.67,0.76,0.76,1.00,1.00",7,1.08,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",50200000
aluminum strut channel,"Informational, Transactional",1000,"0.55,0.45,0.45,0.62,0.36,0.45,0.62,0.45,0.81,0.62,1.00,1.00",11,0.70,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",2600000
and tv live channel,Informational,1000,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,1.00,0.00",25,0.00,0.03,"Sitelinks, Video, People also ask, Related searches",5020000000
animal channel schedule,Informational,1000,"0.10,0.07,0.24,0.20,0.79,1.00,1.00,0.36,0.36,0.54,0.36,0.16",23,0.00,0.00,"Video, People also ask, Knowledge panel, Related searches",255000000
beagle channel,Informational,1000,"0.52,0.68,1.00,0.84,0.84,0.68,0.46,0.46,0.30,0.38,0.38,0.38",24,0.87,0.04,"Image, Video, Video carousel, Knowledge panel, Related searches",18200000
bears vs lions channel,Commercial,1000,"0.00,1.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08",29,0.00,0.00,"AI Overview, Image pack, Video, Video carousel, People also ask, Top stories, Related searches",10
behringer s32 32-channel stage box,Informational,1000,"0.01,0.00,0.00,0.07,0.05,1.00,0.81,0.00,0.00,0.00,0.00,0.00",26,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches, Related products",37000
best center channel speaker,Commercial,1000,"0.55,0.80,1.00,0.62,0.62,0.55,0.36,0.44,0.44,0.55,0.55,0.44",9,0.73,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Popular products",10
best disney channel original movies,Commercial,1000,"0.76,0.67,0.56,0.76,0.67,0.76,0.56,0.67,1.00,1.00,0.76,0.56",20,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Discussions and forums, Related searches",8
best telegram channels,Commercial,1000,"0.81,0.62,0.44,0.81,0.44,0.62,0.55,0.55,1.00,0.62,0.62,0.44",17,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",357000000
black couple homemade porn channel,Informational,1000,"1.00,0.00",30,0.00,0.00,,297000000
blaze the cat wallpaper sonic channel,"Informational, Transactional",1000,"1.00,0.00",22,0.00,0.00,"Sitelinks, Image, Image pack, Video, Related searches",162000
boomerang channel schedule,"Informational, Commercial",1000,"0.36,1.00,0.24,0.12,0.30,0.41,0.30,0.67,0.15,0.20,0.30,0.15",27,0.00,0.00,"Sitelinks, Image, Video, People also ask, Related searches",37700000
buzzr channel schedule,Informational,1000,"0.20,0.16,0.16,0.11,0.65,0.30,0.13,0.44,0.20,1.00,0.30,0.02",29,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",261000
c channel dimensions,Informational,1000,"1.00,1.00,0.67,0.67,0.76,1.00,0.67,0.76,0.76,1.00,0.76,0.76",6,1.06,0.11,"Sitelinks, Image, Image pack, Video, Related searches",10
c-channel,"Informational, Transactional",1000,"0.52,0.01,0.16,0.44,0.24,1.00,0.05,0.66,0.07,0.03,0.00,1.00",12,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, Popular products",10
calcium channel blockers non dhp,Informational,1000,"0.00,0.00,0.00,0.03,0.81,0.00,1.00,0.07,0.03,0.01,0.00,0.00",28,3.24,0.00,"AI Overview, Image, Image pack, Video, Related searches",30700
cappyflappy youtube channel,"Navigational, Transactional",1000,"1.00,0.00",30,0.00,0.00,Video,16800000
car amplifier 4 channel,"Informational, Transactional",1000,"0.44,0.24,0.20,0.20,0.13,0.52,0.16,0.13,0.52,0.36,0.05,1.00",20,0.46,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products",111000000
center channel speaker quiet in ff7 rebirth,"Informational, Transactional",1000,"1.00,0.00,0.00",19,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",20000
center channel speaker stand,Commercial,1000,"0.62,0.55,1.00,0.55,0.62,0.62,0.55,0.45,0.55,0.62,0.81,0.81",6,0.68,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",182000000
channel 11 schedule,Informational,1000,"0.81,0.81,1.00,0.81,0.62,0.62,0.55,0.55,0.45,0.45,0.36,0.55",29,0.00,0.00,"Sitelinks, Related searches",1210000000
channel 5 news anchor resigns today,Informational,1000,"0.36,0.30,0.24,0.62,0.45,0.55,0.45,1.00,0.62,0.62,1.00,0.81",25,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",388000
channel 6 news omaha nebraska,Navigational,1000,"0.84,1.00,0.84,0.68,0.37,0.46,0.37,0.37,0.46,0.31,0.07,0.20",29,0.00,0.00,"Sitelinks, Video, Video carousel, Related searches",10
channel advisor,Navigational,1000,"1.00,0.70,0.70,0.70,0.70,0.70,0.70,0.50,0.50,0.50,0.70,0.80",21,11.20,0.69,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Knowledge panel, Related searches, Ads bottom, Ads middle",230000000
channel club,Informational,1000,"0.81,0.55,0.55,0.81,0.55,0.62,0.62,0.62,1.00,1.00,0.81,0.81",21,1.02,0.05,"Sitelinks, Image, Video, Related searches",3190000000
channel heart,Informational,1000,"1.00,1.00,0.71,1.00,0.43,0.57,0.57,0.57,0.57,0.29,0.43,0.43",29,0.00,0.00,"People also ask, Knowledge panel",2930000000
channel heels,"Navigational, Transactional",1000,"0.36,1.00,0.16,0.13,0.43,0.36,0.03,0.04,0.01,0.03,0.07,0.02",20,0.75,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products, Ads bottom",51500000
channel iron,"Informational, Transactional",1000,"0.77,0.77,0.77,0.77,0.77,1.00,1.00,1.00,0.77,0.77,0.68,0.77",3,0.80,0.96,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",10
channel jackets,Commercial,1000,"0.11,0.01,0.01,0.82,1.00,0.82,0.65,0.04,0.07,0.13,0.13,0.11",29,0.64,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",155000000
channel knife,Commercial,1000,"0.37,0.37,1.00,0.68,0.52,0.52,0.68,0.68,0.46,0.46,0.52,0.68",9,0.51,0.93,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products, Things to know",281000000
channel markers,Informational,1000,"0.54,0.19,0.54,0.24,0.13,0.41,1.00,0.24,0.30,0.30,1.00,0.15",9,1.27,0.01,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches, Popular products, Things to know",118000000
channel no rest for the wicked,Informational,1000,"1.00,0.00,0.00,0.00,0.00",25,0.00,0.00,"Sitelinks, Image, Video, People also ask, Discussions and forums",8820000
channel partners 2025,"Navigational, Commercial",1000,"0.13,0.20,0.27,0.80,0.80,1.00,0.08,0.05,0.04,0.03,0.02,0.02",19,3.40,0.11,"Sitelinks, Video, Related searches, Ads top, Ads bottom",9
channel set wedding band,Commercial,1000,"0.81,0.62,0.81,1.00,0.62,0.81,0.55,0.62,0.55,0.62,0.55,0.62",8,2.32,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products",10
channel zero no end house,"Informational, Transactional",1000,"0.10,0.10,0.08,1.00,0.36,0.16,0.66,0.13,0.13,0.13,0.20,0.16",27,0.00,0.01,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",234000000
channel zero season 3,Informational,1000,"0.62,0.62,0.37,0.55,0.37,0.44,0.44,0.62,0.62,1.00,0.81,0.81",30,0.00,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches",229000000
channeling enchantment minecraft,Informational,1000,"0.30,0.13,0.30,0.38,0.46,0.52,0.84,0.68,1.00,0.68,0.84,0.68",23,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches",10
channels being terminated in 2026,,1000,"1.00,0.00,0.00,0.00",26,0.00,0.00,"Image pack, Video, Video carousel, People also ask, Related searches",12300000
commanders vs lions channel,Commercial,1000,"0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",22,0.00,0.00,"AI Overview, Video, People also ask, Top stories, Related searches",7470000
current movies on dove channel,,1000,"1.00,0.00,0.00,0.00,0.00",22,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",1080000
cw channel in directv,"Informational, Commercial",1000,"0.00,0.13,0.34,0.30,0.44,0.20,0.34,0.44,0.44,0.20,0.55,1.00",27,0.00,0.00,"AI Overview, Video, People also ask, Related searches",948000
decades channel schedule,Navigational,1000,"0.36,0.41,0.55,0.41,0.79,0.20,0.20,0.55,0.36,1.00,0.24,0.11",19,0.00,0.00,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",715000000
decades channel tv schedule,Informational,1000,"0.37,0.05,0.16,0.05,1.00,0.84,0.84,1.00,1.00,0.04,0.25,0.68",16,0.00,0.00,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches",188000000
directv and fox news channel,Informational,1000,"0.05,0.10,0.22,0.05,0.04,0.36,0.36,0.29,1.00,0.02,0.16,0.81",23,0.87,0.01,"AI Overview, Video",
directv fox news channel,"Informational, Commercial",1000,"0.54,0.79,0.17,0.67,0.33,0.08,0.08,0.21,0.54,0.54,0.42,1.00",28,0.82,0.02,"AI Overview, Video, People also ask, Related searches",4180000
directv nbc channel,"Informational, Commercial",1000,"0.42,0.37,0.26,0.42,0.21,0.26,0.16,0.26,0.42,0.37,0.42,1.00",27,0.00,0.00,"AI Overview, Video, People also ask, Related searches",5400000
directv paramount channel,"Informational, Transactional",1000,"0.06,1.00,0.28,0.09,0.09,0.06,0.04,0.02,0.02,0.02,0.02,0.02",23,0.59,0.03,"Featured snippet, Video, People also ask, Related searches",3060000
discord turn off suggested channels,,1000,"0.65,0.34,0.34,0.34,1.00,0.34,0.34,0.34,0.34,0.00,0.00,0.00",21,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",32000000
disney channel shows from 2000 to 2010,Commercial,1000,"0.24,0.11,0.34,0.07,0.55,0.00,1.00,0.65,0.65,0.01,0.30,0.55",22,0.00,0.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches",
distribution channel,Informational,1000,"0.84,0.67,0.47,0.51,0.84,0.84,0.67,0.30,0.37,0.16,0.47,1.00",22,3.58,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, Things to know",10
does sling tv offer local channels,Navigational,1000,"0.62,0.55,1.00,0.62,0.55,0.45,0.45,0.45,0.55,0.36,0.55,0.62",28,1.04,0.03,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",10
does southwest have abc channel,Informational,1000,"1.00,0.00,0.00,0.00",25,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",2970000
does youtube tv have history channel,Informational,1000,"0.55,0.62,0.62,1.00,0.45,0.45,0.36,0.62,0.62,0.55,0.62,0.62",28,6.86,0.01,"Sitelinks, AI Overview, Video, People also ask, Related searches",1400000000
does youtube tv have the history channel,Informational,1000,"0.55,0.55,0.45,0.62,0.81,0.45,0.45,1.00,0.81,0.81,0.81,0.81",28,7.05,0.01,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",1290000000
drainage channel,"Informational, Transactional",1000,"0.63,0.53,0.37,0.53,0.42,0.63,0.84,0.63,1.00,1.00,0.84,0.53",19,1.26,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",356000000
english channel with the,"Informational, Commercial",1000,"0.26,0.68,0.68,0.79,0.00,0.11,0.00,0.53,1.00,0.42,0.11,0.68",15,0.00,0.00,"Sitelinks, Image pack, Video, People also ask, Related searches",5720000000
event line channelizers,"Informational, Commercial",1000,"1.00,0.00,0.00,0.00",2,0.00,0.00,"Sitelinks, Video, Related searches",42000
expand wii channel slots mod,Informational,1000,"1.00,0.00,0.00",9,0.00,0.00,"Sitelinks, Video, Related searches",8
fairly oddparents channel chasers movie,"Informational, Transactional",1000,"0.05,0.02,0.08,0.20,0.65,0.00,1.00,0.65,0.82,0.01,0.30,0.82",28,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",20300
fast channel,Informational,1000,"0.84,0.52,0.68,1.00,0.46,0.30,0.30,0.46,0.68,0.68,0.38,0.52",28,12.17,0.11,"Sitelinks, AI Overview, Image, Video, People also ask, Top stories, Related searches, Ads bottom, Ads middle",3720000000
foodie channel,Informational,1000,"0.20,0.10,0.36,0.05,0.52,1.00,0.80,0.04,0.08,0.01,0.20,0.13",24,1.28,0.01,"Image, Image pack, Video, Video carousel, Related searches",10
fox weather channel logos-world png,Informational,1000,"1.00,0.00,0.00,0.00",15,0.00,0.00,"Image, Image pack, Video, People also ask, Related searches",9680000
frank ocean vinyl channel orange,"Informational, Transactional",1000,"0.24,0.16,0.36,0.10,0.16,0.08,0.07,0.08,1.00,0.66,0.52,0.08",30,0.91,0.85,"Sitelinks, Image, Image pack, Video, People also ask, Knowledge panel, Related searches",1060000
generate youtube channel name,Informational,1000,"0.04,0.82,0.24,0.13,0.44,1.00,0.65,0.20,0.11,0.02,0.24,0.04",27,0.06,0.11,"AI Overview, Video, Discussions and forums, Related searches",259000000
georgia football channel,Informational,1000,"0.53,1.00,0.14,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.81",24,2.09,0.03,"Video, Video carousel, People also ask, Top stories, Related searches",90500000
grit tv channel schedule,Navigational,1000,"0.10,0.10,1.00,0.16,0.36,1.00,0.16,0.13,0.54,0.79,0.05,0.08",28,0.00,0.00,"Sitelinks, People also ask, Related searches",31100000
gsw game channel,Informational,1000,"0.03,0.07,0.07,0.04,0.10,0.15,1.00,0.43,0.01,0.00,0.00,0.00",26,0.00,0.07,"Sitelinks, Image, Video, Top stories, Related searches",8020000
hallmark channel directv what channel,Informational,1000,"0.63,0.42,0.84,0.11,1.00,0.84,1.00,0.84,1.00,0.05,0.26,0.84",29,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",249000
handle to channel id,"Informational, Commercial",1000,"1.00,0.00",26,0.00,0.00,"Video, People also ask, Related searches",111000000
high-performance 16gb ddr3-1333 dual channel memory,Commercial,1000,"1.00,0.00,0.00,0.00,0.00,0.00",18,0.00,0.00,"Image, Image pack, Video, People also ask, Discussions and forums, Popular products",87
history channel on directv,Informational,1000,"0.29,0.37,0.37,0.69,0.46,0.37,0.37,1.00,0.83,0.69,0.46,0.51",30,1.80,0.08,"Sitelinks, AI Overview, Video, Related searches",
how do i delete my youtube channel,Informational,1000,"0.62,0.62,0.55,0.81,0.55,0.55,0.62,0.62,0.62,1.00,0.62,0.62",22,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",911000000
how do you get local channels on roku,Informational,1000,"1.00,0.46,0.85,0.68,0.37,0.46,0.52,0.46,0.52,0.37,0.37,0.37",29,1.23,0.05,"Sitelinks, AI Overview, Video, Video carousel, Related searches",29400000
how do you get local channels without cable,Informational,1000,"0.16,0.41,0.41,1.00,0.41,0.54,0.54,0.36,0.41,0.41,0.54,0.30",29,1.24,0.93,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches, Ads bottom",109000000
how to forward a discord channel,Informational,1000,"1.00,0.00",23,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",13800000
how to get local channels on smart tv,Informational,1000,"0.52,0.52,0.68,0.84,0.46,0.52,0.38,0.52,0.38,0.30,1.00,1.00",25,1.00,0.59,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",258000000
how to make another youtube channel,Informational,1000,"0.62,0.55,0.45,0.55,0.62,0.81,0.55,0.55,0.81,1.00,0.62,0.55",30,1.05,0.00,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",5170000000
how to mute pings on discord channel,Informational,1000,"1.00,0.00,0.00,0.00",23,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",28200
how to remove get channels,Informational,1000,"1.00,0.00",17,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",483000000
hunk channel,Informational,1000,"0.68,1.00,0.77,0.77,0.68,1.00,0.68,1.00,0.77,0.77,0.55,0.68",27,0.00,0.00,"AI Overview, People also ask",44300000
ideas on youtube channel,Informational,1000,"0.81,0.81,0.81,0.10,0.81,0.81,1.00,0.81,0.62,0.00,0.04,0.02",26,0.19,0.14,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",866000000
individually channeled light strip reddit lightingdesign,Informational,1000,"1.00,0.00,0.00,0.00",30,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",73700
inscription channel district,Navigational,1000,"0.45,0.55,0.76,1.00,0.76,1.00,0.67,1.00,1.00,1.00,0.67,1.00",29,2.72,0.11,"Sitelinks, Video, Knowledge panel, Related searches",2770000
is history channel on youtube tv,Informational,1000,"0.76,0.76,0.76,1.00,0.76,0.54,0.54,0.68,1.00,0.76,0.76,0.68",19,2.16,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",10
is the history channel on youtube tv,Informational,1000,"0.36,0.55,0.45,0.81,0.62,0.36,0.36,1.00,0.81,0.62,0.55,0.62",27,3.27,0.02,"Sitelinks, AI Overview, Video, Related searches",1280000000
island fox channel islands,Informational,1000,"0.01,0.16,0.16,0.09,0.16,0.34,0.55,0.83,0.34,1.00,0.45,0.45",26,0.00,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches, Things to know",16200000
j channel around windows,Informational,1000,"1.00,0.77,0.56,0.37,0.37,0.68,0.77,0.77,0.77,0.77,1.00,1.00",26,1.29,0.50,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches",342000000
jersey birds channel islands,Informational,1000,"0.37,0.16,0.51,0.07,0.84,0.84,0.84,1.00,0.84,0.05,0.23,0.67",6,1.01,0.09,"AI Overview, Image, Image pack, Video, People also ask, Related searches",7270000
jessica ridgeway documentary id channel,Informational,1000,"1.00,0.00,0.00",13,0.00,0.00,"AI Overview, Video carousel",10
kaiwi channel,Informational,1000,"0.30,0.30,0.54,0.36,0.30,0.30,0.54,1.00,0.54,0.66,0.54,0.30",15,0.00,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",350000
l channel,"Informational, Transactional",1000,"0.81,0.81,0.62,0.62,0.81,1.00,0.55,0.55,0.55,0.55,0.55,0.55",3,1.12,0.56,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",6010000000
led strip channel,Commercial,1000,"0.79,1.00,0.54,0.54,0.41,0.20,0.41,0.30,0.24,0.24,0.41,0.20",9,1.67,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",99000000
led strip light channel,"Informational, Transactional",1000,"0.84,1.00,0.84,0.68,0.52,0.46,0.31,0.46,0.11,0.37,0.68,0.52",2,1.67,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",10
lifetime channel on directv,Informational,1000,"0.50,0.83,1.00,0.25,0.33,0.67,0.33,0.67,0.17,0.50,0.67,0.67",23,1.50,0.01,"Sitelinks, AI Overview, Video, People also ask, Related searches",1090000
like they do on the discovery channel,"Informational, Transactional",1000,"0.16,0.13,0.29,0.10,0.10,0.22,0.16,0.20,0.13,1.00,0.20,0.16",26,0.00,0.00,"Sitelinks, Video, Featured video, Video carousel, People also ask, Knowledge panel",503000000
link collector for my youtube channel,Informational,1000,"1.00,0.00",22,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",76600000
lovellxparis youtube channel,"Navigational, Transactional",1000,"1.00,0.00,0.00",30,0.00,0.00,"Image pack, Video",2
lyrics do it like they do on the discovery channel,Informational,1000,"0.08,0.05,0.15,0.06,0.05,0.67,0.67,0.79,1.00,0.02,0.36,1.00",30,0.00,0.00,"Image pack, Video, Video carousel, People also ask, Knowledge panel",10
macy's day parade channel,Informational,1000,"0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",24,0.00,0.00,"AI Overview, Image, Image pack, Video, Video carousel, Related searches",13100000
macy's thanksgiving day parade channel,Informational,1000,"0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",19,0.00,0.00,"AI Overview, Image, Video, Video carousel, Related searches",11800000
main channel marina,Navigational,1000,"0.20,1.00,0.11,0.16,0.16,0.24,0.30,0.34,0.30,0.44,0.55,0.34",30,0.38,0.08,"Sitelinks, Image, Video, Local pack, Knowledge panel, Related searches",98400000
meshtastic error no channel,Informational,1000,"1.00,0.00,0.00",25,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",4
metal channel,"Informational, Transactional",1000,"1.00,0.55,0.76,0.76,0.55,0.76,0.67,1.00,0.76,0.76,0.67,0.45",29,1.37,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Explore brands, Related searches, Popular products",1220000000
mukuchina miyashita-san no shikiyoku channel uncensored,Informational,1000,"0.01,0.00,0.01,0.00,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00",8,0.00,0.00,Sitelinks,1650
multi channel hdmi modulator hdmi,"Informational, Transactional",1000,"1.00,1.00,1.00,1.00",14,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",198000
my youtube channel has similar name to a big channel,Informational,1000,"1.00,0.00,0.00,0.00,0.00",30,0.00,0.00,"Featured snippet, Sitelinks, Video, Related searches",982000000
north channel library,Informational,1000,"0.76,0.67,0.55,1.00,1.00,1.00,1.00,0.76,1.00,0.76,0.67,0.67",22,0.00,0.05,"Image, Image pack, Video, Knowledge panel, Related searches",270000000
nv king channel,Informational,1000,"0.77,1.00,1.00,0.77,0.44,0.44,0.56,0.56,0.68,0.68,0.56,0.56",26,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",24400000
old channel inn,Informational,1000,"0.24,0.16,0.16,0.11,0.16,0.16,0.20,0.30,0.55,1.00,0.82,0.55",27,0.00,0.02,"Image, Image pack, Video, Knowledge panel, Related searches",193000000
p channel mosfet,Commercial,1000,"0.76,0.76,0.67,0.55,0.76,1.00,0.76,0.76,1.00,0.55,0.76,0.67",23,1.15,0.13,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products, Things to know",9170000
packers vs eagles 2024 channel,Commercial,1000,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",30,0.00,0.00,"Image pack, Video, Discussions and forums, Related searches",9
paramount channel on directv,"Informational, Transactional",1000,"0.09,1.00,0.43,0.11,0.11,0.09,0.07,0.05,0.02,0.07,0.05,0.07",26,0.00,0.00,"AI Overview, Image pack, People also ask, Related searches",9
photo channel wii video files,Informational,1000,"1.00,0.00,0.00,0.00,0.00",15,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",12100000
pop tv channel schedule,Commercial,1000,"0.41,0.41,0.55,0.41,1.00,0.06,0.03,0.06,0.15,0.05,0.06,0.67",24,0.00,0.00,"Video, People also ask, Related searches",2150000000
publicfreakoutsunleashed sister channel,Informational,1000,"1.00,0.00",24,0.00,0.00,"Image, Video, Related searches",9710
quest channel schedule,Navigational,1000,"1.00,0.51,0.69,0.69,0.69,0.46,0.37,0.37,0.46,0.29,0.23,0.29",28,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",624000000
resilient channels,"Informational, Transactional",1000,"0.62,0.30,0.45,0.82,0.55,0.55,0.62,1.00,0.62,0.36,0.62,0.45",16,0.89,0.73,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches, Popular products",51800000
