Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
how to allow camera access on snapchat,Informational,3600,"1.00,0.82,0.82,0.65,0.65,0.82,0.82,0.82,0.82,1.00,0.82,0.65",21,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Short videos, Related searches",23600000
i70 cameras,"Informational, Commercial",3600,"0.07,1.00,0.36,0.54,0.54,0.44,0.23,0.10,0.03,0.03,0.02,0.04",29,0.00,0.00,"Sitelinks, Image, Video, Related searches",1650000
idaho road cameras,Informational,3600,"0.15,0.67,1.00,0.20,0.67,0.36,0.15,0.06,0.05,0.00,0.07,0.05",23,0.00,0.00,"Sitelinks, Image, Video, Related searches",73100000
idaho traffic cameras,Informational,3600,"0.12,0.54,0.81,0.36,1.00,0.12,0.05,0.02,0.04,0.01,0.06,0.04",23,0.00,0.00,"Image, Video, People also ask, Related searches",5270000
mndot cameras,"Informational, Transactional",3600,"0.43,0.36,1.00,0.36,0.43,1.00,0.66,0.43,0.55,0.66,0.27,0.18",17,0.00,0.00,"Sitelinks, Image, Image pack, Video, Related searches",139000
movie camera and film,"Informational, Transactional",3600,"0.08,0.05,0.28,0.03,0.81,1.00,1.00,1.00,0.54,0.00,0.05,1.00",27,0.29,0.44,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Popular products",1030000000
mt saint helens camera,Informational,3600,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",21,0.00,0.00,"Image, Image pack, Video, Video carousel, Related searches",263000
pan tilt zoom camera,"Informational, Commercial",3600,"0.08,0.24,1.00,0.13,0.19,0.16,0.44,0.44,0.44,0.36,0.36,0.16",27,1.08,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",21700000
pen camera,Commercial,3600,"0.28,0.28,0.24,0.28,0.36,0.28,0.54,0.81,0.81,1.00,0.54,0.66",24,0.00,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products",580000000
pixel experience camera,"Informational, Transactional",3600,"0.00,0.01,0.02,0.00,1.00,0.00,0.00,0.00,0.01,0.00,0.04,0.54",22,0.00,0.00,"Sitelinks, Image pack, Video, Video carousel, Related searches",128000000
poe camera,Informational,3600,"1.00,0.81,1.00,1.00,0.65,1.00,0.81,0.81,0.81,0.81,1.00,1.00",29,2.81,1.00,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products, Ads bottom",144000000
powershot s95 camera,Commercial,3600,"0.05,0.03,0.15,0.01,0.44,0.54,0.54,0.36,1.00,0.00,0.02,0.19",26,0.19,0.91,"Sitelinks, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",541000
reveal camera,Commercial,3600,"1.00,1.00,0.67,0.22,0.30,0.22,0.19,0.22,0.22,0.44,0.67,0.67",22,0.33,1.00,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products, Ads bottom",1320000000
ring car camera,"Navigational, Commercial",3600,"1.00,1.00,1.00,0.33,0.33,0.54,0.54,0.67,0.67,0.79,0.42,0.42",30,0.77,0.93,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",272000000
rv backup camera,Commercial,3600,"0.53,0.67,0.53,0.67,0.53,0.53,0.67,0.81,1.00,0.67,0.81,0.44",25,0.52,1.00,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products",8770000
secret scope camera,Commercial,3600,"0.01,0.23,0.08,0.04,0.02,0.01,0.29,1.00,1.00,0.81,0.04,0.00",17,0.90,1.00,"Sitelinks, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products, Ads bottom",10
sigma camera,Commercial,3600,"0.16,0.13,0.16,0.13,1.00,1.00,0.36,0.36,0.29,0.24,0.29,0.24",28,0.16,0.98,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products, Ads bottom",94000000
signal light camera,Informational,3600,"0.44,1.00,0.29,0.23,0.23,0.29,0.36,0.19,0.29,0.00,0.07,0.19",27,2.73,0.02,"Sitelinks, Video, Video carousel, People also ask, Related searches, Popular products",833000000
smile my cheating husband you're on camera,"Informational, Commercial",3600,"1.00,0.35,0.03",23,0.00,0.00,"Sitelinks, Image, Image pack, Video",11800000
solar camera,"Informational, Transactional",3600,"0.44,0.81,0.66,0.66,0.35,0.81,0.53,0.53,0.44,0.66,1.00,0.35",27,1.21,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",386000000
trail camera cellular,Commercial,3600,"0.23,0.29,0.29,0.19,0.12,0.12,0.16,0.12,0.29,1.00,1.00,1.00",28,0.75,0.43,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products, Things to know, Ads bottom",45500000
vicohome camera,Commercial,3600,"0.24,0.24,0.54,0.19,0.13,0.24,0.24,0.29,0.13,0.29,1.00,0.36",26,0.25,1.00,"Sitelinks, Video, Discussions and forums, Related searches, Ads top",
waterproof action camera,Commercial,3600,"0.01,0.03,0.03,0.01,0.02,0.16,0.05,0.03,0.24,0.19,0.24,1.00",28,0.34,0.02,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products",36900000
what's a good camera for a beginner,Informational,3600,"0.15,0.03,0.02,0.01,0.23,0.00,0.66,0.81,1.00,0.00,0.10,0.66",26,0.35,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products, Ads bottom",109000000
youtube camera,Commercial,3600,"0.67,1.00,1.00,0.67,0.54,0.67,0.54,0.79,0.79,0.67,0.67,0.54",28,0.24,1.00,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",4570000000
4k video camera,Commercial,2900,"0.65,1.00,1.00,1.00,0.84,1.00,1.00,0.84,1.00,0.84,1.00,1.00",29,0.32,1.00,"Sitelinks, Image, Video, Related searches, Popular products, Ads bottom",362000000
allen's camera,"Navigational, Commercial",2900,"0.82,0.42,1.00,0.65,1.00,0.12,0.65,0.65,0.82,0.82,0.55,0.65",27,1.33,0.22,"Sitelinks, Image, Video, Local pack, Related searches, Popular products, Ads top, Ads bottom",3530000
aps c mirrorless cameras,Commercial,2900,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.66,0.02,1.00",16,0.41,0.01,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",8870000
ardot cameras,"Navigational, Commercial",2900,"0.19,0.16,0.12,1.00,0.81,0.29,0.81,0.29,0.16,0.16,0.16,0.16",30,0.00,0.00,"Sitelinks, Image, Video, Related searches",14700
backup camera for truck,Commercial,2900,"0.67,0.80,1.00,1.00,0.52,0.52,0.44,0.52,0.80,1.00,1.00,1.00",29,0.52,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",105000000
batteries for blink camera,Commercial,2900,"0.67,1.00,0.81,0.81,0.36,0.10,0.43,0.28,0.28,0.54,0.28,0.12",21,0.40,0.83,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",5410000
best camera for professional photography,Commercial,2900,"0.80,1.00,0.80,0.80,0.80,0.66,0.80,1.00,0.44,0.66,0.52,0.66",27,0.40,1.00,"Sitelinks, AI Overview, Image, Video, Discussions and forums, Related searches, Popular products",350000000
best compact camera for travel,Commercial,2900,"0.80,0.66,0.80,0.80,0.66,0.80,0.80,1.00,0.80,0.80,0.80,0.52",18,0.41,1.00,"Sitelinks, AI Overview, Image, Video, Related searches",89900000
best hidden camera with audio,Commercial,2900,"0.80,0.66,0.66,0.80,0.80,0.80,0.80,0.66,0.66,1.00,0.80,0.80",29,0.50,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",269000000
best wireless security camera system,Commercial,2900,"0.66,1.00,0.53,0.53,0.35,0.44,0.66,0.53,0.53,0.66,0.44,0.44",29,2.70,0.96,"Sitelinks, AI Overview, Image, Video, Related searches, Ads bottom",182000000
blink camera batteries,"Informational, Commercial",2900,"0.43,1.00,0.81,0.43,0.36,0.36,0.23,0.43,0.28,0.54,0.20,0.23",19,0.40,0.83,"Sitelinks, Video, Video carousel, Related searches",5740000
bluetooth camera,"Informational, Transactional",2900,"1.00,0.82,0.65,0.65,0.65,0.82,0.65,0.65,0.65,0.55,0.65,0.42",25,0.39,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",667000000
brownie camera,"Informational, Transactional",2900,"0.80,0.67,0.67,0.67,0.80,0.80,0.53,0.67,0.67,0.80,1.00,1.00",17,0.05,0.66,"Sitelinks, Video, Knowledge panel, Related searches",22500000
california traffic cameras,"Informational, Commercial",2900,"0.10,1.00,0.54,0.36,0.29,0.36,0.16,0.07,0.24,0.05,0.10,0.03",19,0.00,0.00,"Image, Video, Related searches",65300000
camera 360 auto,"Informational, Transactional",2900,"0.07,0.04,0.23,0.03,0.66,0.81,0.81,0.35,0.54,0.01,0.19,1.00",29,0.69,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",306000000
camera canon g9x,Commercial,2900,"0.08,0.04,0.19,0.02,0.35,0.81,0.54,0.81,1.00,0.01,0.44,0.29",26,0.28,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",889000
camera canon rebel t5,Commercial,2900,"0.01,0.03,0.28,0.03,0.81,1.00,1.00,0.43,0.66,0.00,0.05,1.00",15,0.21,0.90,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",1100000
camera canon rebel t7i,"Informational, Transactional",2900,"0.00,0.00,0.28,0.24,0.81,1.00,1.00,0.43,0.66,0.01,0.05,0.54",30,0.28,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",1170000
camera gimbal,"Informational, Transactional",2900,"0.66,0.66,0.79,0.79,0.79,0.79,0.79,0.79,0.66,0.79,1.00,0.52",30,0.32,0.99,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products",44900000
camera in vagaina,"Informational, Commercial",2900,"0.08,0.05,0.28,0.03,0.81,1.00,1.00,1.00,0.03,0.01,0.05,0.54",14,0.00,0.00,"Image, Image pack, Video",14400
camera movement,Informational,2900,"1.00,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.02,0.02,0.02,0.03",27,3.46,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",1520000000
camera parts,Informational,2900,"0.04,0.08,0.04,1.00,0.03,0.05,0.04,0.07,0.05,0.02,0.05,0.07",19,0.81,0.07,"Sitelinks, Image, Image pack, Video, Related searches",1160000000
camera shutter count,Informational,2900,"0.52,0.80,0.66,0.66,0.66,0.66,1.00,0.80,0.66,0.80,0.80,0.66",12,0.00,0.00,"Sitelinks, Video, Video carousel, Related searches",10400000
camera shy hoodie,Informational,2900,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.36,0.19",19,0.87,0.18,"Sitelinks, Image, Image pack, Video, Related searches",4210000
camera sony cyber shot dsc w830,Commercial,2900,"0.05,0.02,0.02,0.01,0.10,0.81,0.66,0.44,1.00,0.00,0.03,0.24",20,0.17,0.93,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",554000
cameras best for travel,Commercial,2900,"0.07,0.07,0.16,0.00,0.66,1.00,0.81,0.81,0.54,0.00,0.00,0.00",26,0.37,1.00,"Sitelinks, AI Overview, Image, Video, Related searches",274000000
cameras for photography,Commercial,2900,"1.00,0.53,0.53,0.44,0.33,0.44,0.67,0.67,0.44,0.44,0.67,0.67",30,0.26,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",4080000000
canon film camera,"Informational, Transactional",2900,"0.53,0.67,0.53,0.53,0.53,0.53,0.44,0.67,1.00,0.67,0.53,0.44",24,0.30,1.00,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",83900000
canon powershot elph 180 digital camera,"Informational, Transactional",2900,"0.54,0.23,1.00,0.15,0.81,0.12,0.28,0.12,0.36,0.81,0.67,0.36",26,0.29,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Knowledge panel, Related searches",363000
cellular camera,"Informational, Transactional",2900,"1.00,0.81,1.00,0.53,0.29,0.44,0.35,0.44,0.35,0.44,0.66,0.66",23,0.99,1.00,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products, Ads bottom",1020000000
chuzhao camera,"Informational, Transactional",2900,"0.00,0.00,0.02,0.81,1.00,0.81,0.43,0.54,0.54,0.36,0.36,0.36",16,0.54,1.00,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Related searches, Ads bottom",255000
coach camera bag,Commercial,2900,"0.65,0.35,1.00,0.65,0.43,0.65,0.54,0.54,0.65,0.54,0.81,0.54",17,0.48,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",57300000
commercial security cameras,"Informational, Transactional",2900,"0.43,0.43,0.43,0.54,0.54,0.54,0.43,0.54,0.54,1.00,1.00,1.00",29,11.37,0.60,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products, Ads bottom",131000000
compact cameras,Commercial,2900,"0.19,0.23,0.35,0.44,0.19,0.19,0.16,0.16,1.00,0.81,0.23,0.44",28,0.27,0.93,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",53100000
cs-8 digital video camera,"Informational, Transactional",2900,"1.00,0.08",18,0.00,0.00,"Sitelinks, Image pack, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches, Popular products, Ads bottom",10
d70 digital camera,"Informational, Transactional",2900,"0.81,0.81,1.00,0.81,0.81,0.81,0.81,0.54,0.65,0.01,0.20,0.54",27,0.20,0.73,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",871000
dahua cameras,"Navigational, Commercial",2900,"0.80,0.80,0.67,0.80,0.67,0.80,0.80,0.80,0.80,0.67,1.00,0.67",18,2.00,0.52,"Sitelinks, Image, Image pack, Video, Related searches",11600000
donner pass weather camera,"Informational, Commercial",2900,"0.01,0.08,1.00,0.13,0.01,0.10,0.03,0.03,0.00,0.00,0.00,0.00",12,0.00,0.00,"Sitelinks, Video, Related searches",318000
dslr camera meaning,Informational,2900,"0.42,0.65,0.65,1.00,0.42,0.55,0.65,0.82,0.55,0.82,1.00,1.00",22,0.07,0.01,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches",34000000
eufy floodlight camera,"Informational, Transactional",2900,"1.00,1.00,0.80,0.67,0.53,0.80,0.67,0.80,0.67,0.80,0.80,1.00",25,0.80,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",1420000
evil camera vs dslr,Commercial,2900,"0.03,0.00,0.02,0.00,0.29,0.00,0.81,1.00,1.00,0.00,0.04,0.66",18,0.08,0.24,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",13300000
fbi laptop camera,Informational,2900,"0.04,0.02,0.05,0.01,0.12,0.24,0.29,0.19,0.66,0.00,0.03,1.00",19,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",2220000
film camera 35mm,Commercial,2900,"0.84,1.00,1.00,1.00,0.84,0.84,0.68,0.68,0.68,0.68,0.42,0.53",30,0.32,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",22900000
fishing camera,Commercial,2900,"0.36,0.65,1.00,0.81,0.65,0.54,0.29,0.65,0.54,0.81,0.81,0.43",25,0.34,0.99,"Sitelinks, Image, Image pack, Video, Related searches, Popular products, Shopping ads, Ads bottom",594000000
floodlight camera,Commercial,2900,"1.00,1.00,1.00,0.67,0.81,0.81,1.00,0.67,0.67,0.81,1.00,0.81",18,2.18,1.00,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",21100000
florida highway cameras,Informational,2900,"1.00,0.00,0.00,0.08,0.00,0.02,0.03,0.00,0.01,0.03,0.02,0.01",30,0.00,0.00,"Sitelinks, Video, Related searches",10800000
full frame camera,Commercial,2900,"0.65,0.54,0.54,0.65,0.54,0.65,0.65,0.65,0.43,1.00,1.00,0.81",22,0.31,0.87,"Sitelinks, Image, Video, People also ask, Related searches, Popular products",9
good cameras for beginners,"Informational, Commercial",2900,"0.10,1.00,1.00,0.19,0.07,0.66,0.10,0.08,0.23,0.05,0.16,0.19",30,0.35,1.00,"Sitelinks, AI Overview, Image, Video, Discussions and forums, Related searches, Popular products, Ads bottom",49800000
good photography starter camera,"Informational, Commercial",2900,"0.08,0.08,0.24,0.03,0.81,1.00,1.00,0.43,0.66,0.00,0.04,0.54",24,0.41,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products",14000000
good starter camera,"Informational, Commercial",2900,"0.81,0.44,1.00,0.35,0.19,0.12,0.10,0.29,0.35,0.44,0.29,0.07",29,0.35,1.00,"Sitelinks, Image, Video, People also ask, Discussions and forums, Related searches, Popular products",132000000
hello kitty camera,"Informational, Commercial",2900,"0.54,0.66,1.00,0.29,0.23,0.29,0.29,0.29,0.23,0.29,0.23,0.23",19,0.35,0.97,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",53400000
how do jessica and jesse get along off camera,Informational,2900,1.00,23,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel",4650000
idaho highway cameras,Informational,2900,"0.19,0.67,0.35,0.24,1.00,0.35,0.24,0.09,0.07,0.06,0.06,0.04",21,0.00,0.00,"Sitelinks, Image, Video, Related searches",2130000
kodak charmera camera,"Informational, Transactional",2900,"0.36,0.54,0.54,0.36,0.28,0.43,0.43,0.54,0.43,0.66,0.54,1.00",22,0.22,0.80,"Sitelinks, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",1880000
kodak film camera,"Informational, Transactional",2900,"0.35,0.44,1.00,0.53,0.53,0.53,0.35,0.44,0.67,0.67,0.35,0.44",28,0.24,0.86,"Sitelinks, Image, Video, Related searches, Popular products",23500000
lookout pass web cameras,"Informational, Commercial",2900,"0.04,0.01,0.08,0.01,1.00,0.81,0.24,0.06,0.02,0.01,0.00,0.00",26,0.00,0.00,"Sitelinks, Video, Related searches",799000
lpr camera,"Informational, Transactional",2900,"0.54,0.43,0.43,0.54,0.54,0.81,0.43,0.54,1.00,0.81,0.81,0.65",17,3.67,0.91,"Sitelinks, AI Overview, Video, Short videos, Discussions and forums, Related searches, Popular products, Ads bottom",7020000
medium format film camera,Commercial,2900,"0.23,0.29,0.23,0.29,0.35,0.35,0.23,0.23,0.44,1.00,0.81,0.29",7,0.26,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",51300000
memory card for camera,"Informational, Transactional",2900,"0.80,0.66,1.00,0.80,0.66,0.66,0.80,1.00,0.80,0.80,0.80,0.80",29,0.31,0.92,"Sitelinks, Image, Video, Related searches, Popular products",385000000
mn dot cameras,"Informational, Commercial",2900,"0.30,0.35,1.00,0.35,0.30,1.00,0.54,0.54,0.35,0.44,0.44,0.24",18,0.00,0.00,"Sitelinks, Image, Video, People also ask, Related searches",102000000
monster high frights camera action,Informational,2900,"1.00,0.54,0.36,0.54,0.54,0.43,0.43,0.65,0.54,1.00,0.81,0.81",29,0.00,0.04,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches",515000
myq camera,"Informational, Transactional",2900,"1.00,0.36,0.66,0.28,0.36,0.24,0.19,0.28,0.54,0.43,0.43,0.28",19,1.13,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",1070000
nanit camera,"Navigational, Transactional",2900,"0.80,0.80,0.80,1.00,0.80,0.66,1.00,0.80,0.80,1.00,0.52,1.00",28,0.39,1.00,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products, Ads bottom",1440000
nikon digital camera d500,"Informational, Transactional",2900,"0.07,0.01,0.28,0.03,0.81,1.00,1.00,0.43,0.66,0.00,0.05,1.00",30,0.37,1.00,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",2290000
ohio traffic cameras,"Navigational, Commercial",2900,"0.06,0.19,0.29,1.00,0.36,0.10,0.12,0.08,0.10,0.10,0.10,0.06",28,0.00,0.00,"Sitelinks, Image, Video, Related searches",14500000
